chromosome_id	chromosome_name	ensembl_gene_id	start_position	end_position	strand
5	13	ENSOCUG00000013639	83202009	83363916	-1
5	13	ENSOCUG00000013644	97790358	97812892	1
5	13	ENSOCUG00000013653	129497137	129507031	-1
5	13	ENSOCUG00000013658	97730393	97754613	1
5	13	ENSOCUG00000013660	129490763	129492747	-1
5	13	ENSOCUG00000013662	89875904	89914004	-1
5	13	ENSOCUG00000013674	129485520	129489547	1
5	13	ENSOCUG00000013683	129470401	129484193	1
5	13	ENSOCUG00000013714	34520704	34521639	1
5	13	ENSOCUG00000013736	71406403	71439224	-1
5	13	ENSOCUG00000013780	21911925	21913019	-1
5	13	ENSOCUG00000013789	21914142	21977168	1
5	13	ENSOCUG00000013791	44567322	44569502	-1
5	13	ENSOCUG00000013795	11975160	11983314	-1
5	13	ENSOCUG00000013796	70585865	70613366	1
5	13	ENSOCUG00000013806	54790109	54908882	1
5	13	ENSOCUG00000013811	21974543	22011770	-1
5	13	ENSOCUG00000013824	22054683	22234384	-1
5	13	ENSOCUG00000013892	108195013	108196033	1
5	13	ENSOCUG00000013924	42025646	42095202	1
5	13	ENSOCUG00000013956	34730103	34733919	-1
5	13	ENSOCUG00000013962	34705022	34705933	1
5	13	ENSOCUG00000013999	139147064	139147760	-1
5	13	ENSOCUG00000014063	129821434	129833911	1
5	13	ENSOCUG00000014068	125926888	125944256	1
5	13	ENSOCUG00000014070	44812320	44832824	1
5	13	ENSOCUG00000014170	123930921	123937128	1
5	13	ENSOCUG00000014239	69362310	69404594	-1
5	13	ENSOCUG00000014241	69302148	69320058	-1
5	13	ENSOCUG00000014244	63909526	63955168	1
5	13	ENSOCUG00000014247	63877134	63901168	-1
5	13	ENSOCUG00000014279	52207275	52426704	1
5	13	ENSOCUG00000014294	120546710	120785135	-1
5	13	ENSOCUG00000014319	120346504	120538766	1
5	13	ENSOCUG00000014360	41926799	41973512	-1
5	13	ENSOCUG00000014365	33526468	33527570	-1
5	13	ENSOCUG00000014420	53272457	53296116	-1
5	13	ENSOCUG00000014421	31684595	31689682	1
5	13	ENSOCUG00000014435	31633445	31637134	1
5	13	ENSOCUG00000014473	32812456	32817791	1
5	13	ENSOCUG00000014479	32751795	32807242	1
5	13	ENSOCUG00000014503	32736052	32751567	-1
5	13	ENSOCUG00000014552	24809442	24842459	-1
5	13	ENSOCUG00000014555	24708360	24745202	-1
5	13	ENSOCUG00000014588	134924719	134957667	1
5	13	ENSOCUG00000014599	134858775	134924705	-1
5	13	ENSOCUG00000014608	134849947	134860535	1
5	13	ENSOCUG00000014622	133616911	133624878	-1
5	13	ENSOCUG00000014711	133457630	133576967	1
5	13	ENSOCUG00000014719	139912769	139935802	-1
5	13	ENSOCUG00000014732	124261082	124290797	-1
5	13	ENSOCUG00000014803	80459507	80475660	-1
5	13	ENSOCUG00000014830	137721855	137752121	-1
5	13	ENSOCUG00000014859	141309283	141597075	1
5	13	ENSOCUG00000014896	137260382	137282265	-1
5	13	ENSOCUG00000014931	75163778	75264523	1
5	13	ENSOCUG00000014955	41178880	41186777	-1
5	13	ENSOCUG00000014965	37420632	37434024	-1
5	13	ENSOCUG00000014969	37413282	37422463	1
5	13	ENSOCUG00000014986	37157579	37375770	1
5	13	ENSOCUG00000015036	139695490	139865690	-1
5	13	ENSOCUG00000015119	130525637	130763091	-1
5	13	ENSOCUG00000015138	130484396	130488239	-1
5	13	ENSOCUG00000015143	130475113	130481716	-1
5	13	ENSOCUG00000015194	131152385	131158701	-1
5	13	ENSOCUG00000015200	39652821	39653672	-1
5	13	ENSOCUG00000015217	888734	900476	1
5	13	ENSOCUG00000015222	905004	1065458	-1
5	13	ENSOCUG00000015239	88038878	88039348	1
5	13	ENSOCUG00000015242	40953115	40998052	-1
5	13	ENSOCUG00000015245	12602568	12608127	-1
5	13	ENSOCUG00000015257	40779873	40782403	-1
5	13	ENSOCUG00000015291	33071395	33072666	1
5	13	ENSOCUG00000015315	133985549	134011065	1
5	13	ENSOCUG00000015370	48212374	48293619	-1
5	13	ENSOCUG00000015382	48145205	48166813	-1
5	13	ENSOCUG00000015437	78201516	78302559	-1
5	13	ENSOCUG00000015438	99269467	99337225	-1
5	13	ENSOCUG00000015440	70717562	70929350	1
5	13	ENSOCUG00000015456	99202293	99253401	1
5	13	ENSOCUG00000015476	33875393	33876331	1
5	13	ENSOCUG00000015479	25553305	25728141	-1
5	13	ENSOCUG00000015509	8591047	8663190	1
5	13	ENSOCUG00000015514	6912840	6948622	1
5	13	ENSOCUG00000015524	3634082	3910319	1
5	13	ENSOCUG00000015529	39192327	39192617	-1
5	13	ENSOCUG00000015531	6978806	7137667	1
5	13	ENSOCUG00000015532	101736627	101975482	-1
5	13	ENSOCUG00000015538	64126474	64200696	-1
5	13	ENSOCUG00000015550	3928167	4261071	-1
5	13	ENSOCUG00000015574	62900510	62901658	-1
5	13	ENSOCUG00000015579	30415542	30448390	-1
5	13	ENSOCUG00000015591	111787292	111938533	1
5	13	ENSOCUG00000015685	80254317	80279016	1
5	13	ENSOCUG00000015726	54941817	54966145	-1
5	13	ENSOCUG00000015731	53005079	53023619	1
5	13	ENSOCUG00000015733	38566071	38575702	1
5	13	ENSOCUG00000015742	52955098	52988762	-1
5	13	ENSOCUG00000015744	48390132	48390708	1
5	13	ENSOCUG00000015746	22310424	22336043	1
5	13	ENSOCUG00000015755	52939541	52955080	1
5	13	ENSOCUG00000015763	54933243	54935478	1
5	13	ENSOCUG00000015766	104344417	104766479	-1
5	13	ENSOCUG00000015772	52893671	52907169	-1
5	13	ENSOCUG00000015825	126203282	126256140	-1
5	13	ENSOCUG00000015831	33345236	33347154	-1
5	13	ENSOCUG00000015838	126185292	126198465	1
5	13	ENSOCUG00000015852	125738019	125759332	-1
5	13	ENSOCUG00000015858	126103762	126156525	-1
5	13	ENSOCUG00000015914	21200357	21270164	-1
5	13	ENSOCUG00000015927	125716684	125717232	1
5	13	ENSOCUG00000015946	52788863	52803127	1
5	13	ENSOCUG00000015957	21156847	21167181	1
5	13	ENSOCUG00000015967	21069413	21112680	1
5	13	ENSOCUG00000016000	126052000	126058493	-1
5	13	ENSOCUG00000016005	126036745	126044447	-1
5	13	ENSOCUG00000016036	110107958	110246410	1
5	13	ENSOCUG00000016044	10263686	10267605	1
5	13	ENSOCUG00000016049	114016674	114031315	1
5	13	ENSOCUG00000016077	106634847	106719456	1
5	13	ENSOCUG00000016083	72554602	72768815	1
5	13	ENSOCUG00000016084	97764072	97764844	1
5	13	ENSOCUG00000016130	36518405	36531807	-1
5	13	ENSOCUG00000016158	37726173	37741622	1
5	13	ENSOCUG00000016170	37700926	37716181	1
5	13	ENSOCUG00000016188	37690737	37700701	1
5	13	ENSOCUG00000016197	127565908	127597239	1
5	13	ENSOCUG00000016199	79599404	79617730	1
5	13	ENSOCUG00000016204	37687026	37690344	-1
5	13	ENSOCUG00000016208	36333792	36335921	-1
5	13	ENSOCUG00000016230	89856343	89863170	-1
5	13	ENSOCUG00000016238	89769387	89854820	-1
5	13	ENSOCUG00000016240	48546788	48596858	-1
5	13	ENSOCUG00000016246	132473305	132488803	-1
5	13	ENSOCUG00000016262	116470685	116563892	-1
5	13	ENSOCUG00000016294	125601998	125624089	-1
5	13	ENSOCUG00000016320	38229777	38252063	-1
5	13	ENSOCUG00000016354	38148948	38173938	-1
5	13	ENSOCUG00000016358	138121938	138191023	-1
5	13	ENSOCUG00000016365	38121166	38144206	1
5	13	ENSOCUG00000016385	34028769	34057484	-1
5	13	ENSOCUG00000016400	33960385	33961314	1
5	13	ENSOCUG00000016424	49496356	49520064	1
5	13	ENSOCUG00000016427	49759032	49839658	1
5	13	ENSOCUG00000016438	49440983	49473508	1
5	13	ENSOCUG00000016442	132685672	132724500	-1
5	13	ENSOCUG00000016453	6875221	6887789	-1
5	13	ENSOCUG00000016457	49404944	49411517	1
5	13	ENSOCUG00000016461	38336054	38359956	1
5	13	ENSOCUG00000016463	49232931	49344729	-1
5	13	ENSOCUG00000016477	21725621	21768081	-1
5	13	ENSOCUG00000016480	113051061	113283190	1
5	13	ENSOCUG00000016511	141881794	141900591	-1
5	13	ENSOCUG00000016515	127605727	127607271	1
5	13	ENSOCUG00000016521	127618977	127641923	1
5	13	ENSOCUG00000016565	44014973	44186377	-1
5	13	ENSOCUG00000016576	43316152	43317228	1
5	13	ENSOCUG00000016604	120860082	120904228	1
5	13	ENSOCUG00000016639	113574572	113595341	-1
5	13	ENSOCUG00000016645	113475513	113542602	1
5	13	ENSOCUG00000016671	32669064	32694923	-1
5	13	ENSOCUG00000016720	123217807	123258025	-1
5	13	ENSOCUG00000016760	87323575	87386532	-1
5	13	ENSOCUG00000016774	113842728	113858116	1
5	13	ENSOCUG00000016776	51249967	51266685	1
5	13	ENSOCUG00000016784	49604412	49616346	1
5	13	ENSOCUG00000016789	49564177	49600856	1
5	13	ENSOCUG00000016800	63639836	63826034	-1
5	13	ENSOCUG00000016810	121961368	122202602	-1
5	13	ENSOCUG00000016833	121892519	121924666	-1
5	13	ENSOCUG00000016862	11519669	11532132	1
5	13	ENSOCUG00000016916	139061970	139113548	-1
5	13	ENSOCUG00000016927	139058018	139059383	-1
5	13	ENSOCUG00000016938	139035357	139057422	1
5	13	ENSOCUG00000016959	138998477	139024339	1
5	13	ENSOCUG00000016978	138985955	138993398	1
5	13	ENSOCUG00000016993	138897281	138934353	-1
5	13	ENSOCUG00000016997	140156290	140282880	-1
5	13	ENSOCUG00000017056	75844669	75998179	-1
5	13	ENSOCUG00000017178	109967539	110036311	-1
5	13	ENSOCUG00000017190	109907255	109953450	1
5	13	ENSOCUG00000017204	109553761	109873740	1
5	13	ENSOCUG00000017248	119404720	119411495	1
5	13	ENSOCUG00000017251	75635645	75650152	1
5	13	ENSOCUG00000017263	126264579	126342666	-1
5	13	ENSOCUG00000017275	126264579	126267630	-1
5	13	ENSOCUG00000017318	55490603	55522597	-1
5	13	ENSOCUG00000017347	100684393	100783088	-1
5	13	ENSOCUG00000017363	121036928	121037934	-1
5	13	ENSOCUG00000017382	50516164	50809781	-1
5	13	ENSOCUG00000017383	87596364	87703058	-1
5	13	ENSOCUG00000017432	21805632	21830812	-1
5	13	ENSOCUG00000017438	21849963	21860289	-1
5	13	ENSOCUG00000017466	72439154	72483844	-1
5	13	ENSOCUG00000017475	1212724	1229753	1
5	13	ENSOCUG00000017476	72380235	72420769	-1
5	13	ENSOCUG00000017499	65303375	65431405	1
5	13	ENSOCUG00000017503	121313126	121316234	-1
5	13	ENSOCUG00000017608	67728398	67807643	-1
5	13	ENSOCUG00000017651	25426188	25438100	1
5	13	ENSOCUG00000017667	32958677	32983552	-1
5	13	ENSOCUG00000017680	52478436	52480070	1
5	13	ENSOCUG00000017682	139896200	139906585	-1
5	13	ENSOCUG00000017688	32889975	32891696	-1
5	13	ENSOCUG00000017692	32856277	32885844	1
5	13	ENSOCUG00000017695	34315678	34316619	1
5	13	ENSOCUG00000017697	34322230	34323293	-1
5	13	ENSOCUG00000017739	4269659	4395588	1
5	13	ENSOCUG00000017751	128370723	128635823	1
5	13	ENSOCUG00000017768	31706931	31709155	-1
5	13	ENSOCUG00000017799	2513352	2721566	-1
5	13	ENSOCUG00000017831	137360752	137361780	1
5	13	ENSOCUG00000017862	16547930	16564640	-1
5	13	ENSOCUG00000017914	123533634	123544573	-1
5	13	ENSOCUG00000017916	123576857	123577795	-1
5	13	ENSOCUG00000017931	137312364	137328793	1
5	13	ENSOCUG00000017932	137305427	137309513	-1
5	13	ENSOCUG00000017938	120981824	120985257	1
5	13	ENSOCUG00000017939	120943995	120981795	1
5	13	ENSOCUG00000017949	44895957	44926594	-1
5	13	ENSOCUG00000017959	138560372	138568186	-1
5	13	ENSOCUG00000017965	22700503	22726543	1
5	13	ENSOCUG00000020896	34549640	34550569	1
5	13	ENSOCUG00000020919	41018888	41022208	1
5	13	ENSOCUG00000020985	133291219	133304888	-1
5	13	ENSOCUG00000020990	143166377	143192506	-1
5	13	ENSOCUG00000021074	133942530	133983227	1
5	13	ENSOCUG00000021111	119969088	119977999	1
5	13	ENSOCUG00000021113	118381237	118381999	-1
5	13	ENSOCUG00000021143	123216514	123221834	1
5	13	ENSOCUG00000021160	103023335	103023805	1
5	13	ENSOCUG00000021249	38994112	38995247	1
5	13	ENSOCUG00000021258	111653499	111654473	-1
5	13	ENSOCUG00000021279	37645716	37648654	-1
5	13	ENSOCUG00000021391	132438678	132443989	1
5	13	ENSOCUG00000021393	32284614	32285137	1
5	13	ENSOCUG00000021398	12472598	12476166	-1
5	13	ENSOCUG00000021414	40441585	40449023	-1
5	13	ENSOCUG00000021421	131373795	131374652	1
5	13	ENSOCUG00000021424	41009572	41016769	1
5	13	ENSOCUG00000021538	123592962	123593909	-1
5	13	ENSOCUG00000021578	33151542	33152208	1
5	13	ENSOCUG00000021583	124356222	124357043	-1
5	13	ENSOCUG00000021634	608891	621631	-1
5	13	ENSOCUG00000021639	123565188	123566135	1
5	13	ENSOCUG00000021643	33757542	33758477	-1
5	13	ENSOCUG00000021685	139890851	139891042	-1
5	13	ENSOCUG00000021718	42444596	42452022	1
5	13	ENSOCUG00000021747	99337543	99424779	1
5	13	ENSOCUG00000021750	32062477	32067886	1
5	13	ENSOCUG00000021905	32301819	32303474	1
5	13	ENSOCUG00000021944	13349068	13349478	-1
5	13	ENSOCUG00000021982	72231927	72233513	1
5	13	ENSOCUG00000022033	32126931	32130178	1
5	13	ENSOCUG00000022100	12384590	12559460	1
5	13	ENSOCUG00000022115	16650938	16652395	1
5	13	ENSOCUG00000022184	21503660	21504175	1
5	13	ENSOCUG00000022203	127608046	127614295	1
5	13	ENSOCUG00000022220	34616329	34617282	-1
5	13	ENSOCUG00000022246	79686699	79741757	1
5	13	ENSOCUG00000022281	34675803	34676744	1
5	13	ENSOCUG00000022296	33204207	33205885	1
5	13	ENSOCUG00000022310	132384641	132394654	1
5	13	ENSOCUG00000022318	127075967	127079689	-1
5	13	ENSOCUG00000022328	109041407	109042162	1
5	13	ENSOCUG00000022332	134391467	134618923	-1
5	13	ENSOCUG00000022347	55565250	55582212	1
5	13	ENSOCUG00000022362	74537561	74540062	-1
5	13	ENSOCUG00000022397	123648936	123649883	1
5	13	ENSOCUG00000022419	41194130	41202044	1
5	13	ENSOCUG00000022427	42308446	42326772	1
5	13	ENSOCUG00000022449	100898084	100957159	-1
5	13	ENSOCUG00000022450	130198740	130233179	1
5	13	ENSOCUG00000022455	49474932	49485445	1
5	13	ENSOCUG00000022473	130922377	130930002	1
5	13	ENSOCUG00000022499	49275680	49276147	1
5	13	ENSOCUG00000022546	12211781	12229102	-1
5	13	ENSOCUG00000022551	122752411	122753479	-1
5	13	ENSOCUG00000022574	6862691	6866669	1
5	13	ENSOCUG00000022581	69311237	69311812	-1
5	13	ENSOCUG00000022596	87914485	87942746	-1
5	13	ENSOCUG00000022617	115146650	115147538	-1
5	13	ENSOCUG00000022645	126826072	126828854	1
5	13	ENSOCUG00000022646	39016888	39018876	1
5	13	ENSOCUG00000022681	37451304	37779156	-1
5	13	ENSOCUG00000022718	30374038	30374580	1
5	13	ENSOCUG00000022736	132523242	132523757	-1
5	13	ENSOCUG00000022765	16721641	16722759	1
5	13	ENSOCUG00000022805	41805044	41821924	1
5	13	ENSOCUG00000022822	12561234	12578383	-1
5	13	ENSOCUG00000022823	129667293	129667820	1
5	13	ENSOCUG00000022868	60449385	60454600	-1
5	13	ENSOCUG00000022892	31943436	31944313	1
5	13	ENSOCUG00000022907	40359413	40384083	1
5	13	ENSOCUG00000022928	129567990	129572925	-1
5	13	ENSOCUG00000022936	33809811	33810740	-1
5	13	ENSOCUG00000022947	33924333	33932430	-1
5	13	ENSOCUG00000022986	121142867	121145605	1
5	13	ENSOCUG00000022989	10588351	10632206	-1
5	13	ENSOCUG00000023015	36339537	36344754	-1
5	13	ENSOCUG00000023058	32891503	33007056	1
5	13	ENSOCUG00000023061	138273628	138330113	1
5	13	ENSOCUG00000023068	38770562	38770756	1
5	13	ENSOCUG00000023070	113857814	113894176	-1
5	13	ENSOCUG00000023076	24771533	24793953	-1
5	13	ENSOCUG00000023095	64004322	64023054	-1
5	13	ENSOCUG00000023110	5153284	5182568	-1
5	13	ENSOCUG00000023151	32433477	32472146	1
5	13	ENSOCUG00000023165	6030236	6030793	-1
5	13	ENSOCUG00000023184	143078113	143087432	-1
5	13	ENSOCUG00000023188	49347966	49372400	-1
5	13	ENSOCUG00000023194	119430615	119473938	1
5	13	ENSOCUG00000023196	42569189	42581407	1
5	13	ENSOCUG00000023212	140335508	140342052	-1
5	13	ENSOCUG00000023239	52710603	52714465	1
5	13	ENSOCUG00000023315	51733070	51780265	-1
5	13	ENSOCUG00000023343	111942224	111954352	-1
5	13	ENSOCUG00000023370	16443250	16509855	-1
5	13	ENSOCUG00000023372	51968001	51968330	-1
5	13	ENSOCUG00000023383	37530581	37535312	-1
5	13	ENSOCUG00000023444	72192865	72193692	-1
5	13	ENSOCUG00000023448	54475701	54480899	1
5	13	ENSOCUG00000023460	26268319	26283647	-1
5	13	ENSOCUG00000023473	75136563	75155504	1
5	13	ENSOCUG00000023504	115168437	115192006	1
5	13	ENSOCUG00000023535	42144544	42144924	1
5	13	ENSOCUG00000023542	24215660	24216764	1
5	13	ENSOCUG00000023543	12190022	12201297	-1
5	13	ENSOCUG00000023553	72006425	72013735	1
5	13	ENSOCUG00000023561	117383274	117383855	1
5	13	ENSOCUG00000023567	6897438	6897833	-1
5	13	ENSOCUG00000023568	112172184	112197289	-1
5	13	ENSOCUG00000023677	38093703	38097250	-1
5	13	ENSOCUG00000023703	54512152	54516784	1
5	13	ENSOCUG00000023710	7157657	7158012	1
5	13	ENSOCUG00000023717	139133472	139142614	-1
5	13	ENSOCUG00000023733	122675286	122694899	1
5	13	ENSOCUG00000023757	12419568	12441106	1
5	13	ENSOCUG00000023790	102275497	102461572	-1
5	13	ENSOCUG00000023797	126975130	127002162	-1
5	13	ENSOCUG00000023803	1158970	1169846	-1
5	13	ENSOCUG00000023811	42188651	42189061	1
5	13	ENSOCUG00000023876	49161309	49166531	-1
5	13	ENSOCUG00000023883	142053888	142061886	-1
5	13	ENSOCUG00000023896	129694182	129720484	1
5	13	ENSOCUG00000023908	80611446	80617294	-1
5	13	ENSOCUG00000023943	38278149	38331837	-1
5	13	ENSOCUG00000023952	56637524	56805766	-1
5	13	ENSOCUG00000023957	37503656	37507951	1
5	13	ENSOCUG00000023964	12493048	12496969	-1
5	13	ENSOCUG00000024005	123902648	123921012	-1
5	13	ENSOCUG00000024032	76033405	76034163	-1
5	13	ENSOCUG00000024045	37783213	37784771	1
5	13	ENSOCUG00000024046	34023387	34025043	-1
5	13	ENSOCUG00000024057	91741124	91742020	-1
5	13	ENSOCUG00000024096	38920406	38921132	1
5	13	ENSOCUG00000024104	133012352	133017359	1
5	13	ENSOCUG00000024122	143321756	143328393	1
5	13	ENSOCUG00000024194	9738278	9820428	1
5	13	ENSOCUG00000024263	90819407	90819877	-1
5	13	ENSOCUG00000024267	131238318	131243675	1
5	13	ENSOCUG00000024272	87528990	87585006	-1
5	13	ENSOCUG00000024275	32079846	32085067	1
5	13	ENSOCUG00000024314	41119253	41122545	1
5	13	ENSOCUG00000024324	98553509	98555283	1
5	13	ENSOCUG00000024349	31461197	31470127	1
5	13	ENSOCUG00000024378	86748890	86777705	-1
5	13	ENSOCUG00000024389	36155207	36187459	-1
5	13	ENSOCUG00000024417	127461624	127469672	-1
5	13	ENSOCUG00000024443	54434849	54459965	-1
5	13	ENSOCUG00000024452	121943052	121958611	1
5	13	ENSOCUG00000024485	131643938	131669673	1
5	13	ENSOCUG00000024498	52502613	52503191	1
5	13	ENSOCUG00000024543	42189836	42190216	1
5	13	ENSOCUG00000024668	50561090	50561560	1
5	13	ENSOCUG00000024764	95471030	95473871	1
5	13	ENSOCUG00000024789	80013899	80103166	1
5	13	ENSOCUG00000024795	34205311	34236944	-1
5	13	ENSOCUG00000024804	121816728	121820594	-1
5	13	ENSOCUG00000024817	112594421	112622916	1
5	13	ENSOCUG00000024845	111347379	111349157	1
5	13	ENSOCUG00000024863	72953808	72954218	1
5	13	ENSOCUG00000024881	98216537	98217226	1
5	13	ENSOCUG00000024900	34582276	34583205	-1
5	13	ENSOCUG00000024935	43032248	43072442	1
5	13	ENSOCUG00000024988	112876687	112881714	-1
5	13	ENSOCUG00000025002	50194936	50195316	1
5	13	ENSOCUG00000025029	54246861	54261114	-1
5	13	ENSOCUG00000025113	126607135	126613913	1
5	13	ENSOCUG00000025117	119567056	119759131	1
5	13	ENSOCUG00000025145	131184691	131190586	-1
5	13	ENSOCUG00000025179	61363604	61364249	-1
5	13	ENSOCUG00000025231	120988135	121019582	-1
5	13	ENSOCUG00000025301	122696068	122699554	-1
5	13	ENSOCUG00000025318	131198896	131204276	1
5	13	ENSOCUG00000025350	131340114	131345369	-1
5	13	ENSOCUG00000025476	140953630	140970812	1
5	13	ENSOCUG00000025540	125801519	125865886	-1
5	13	ENSOCUG00000025548	21596967	21619281	-1
5	13	ENSOCUG00000025593	39474449	39476225	-1
5	13	ENSOCUG00000025603	25872069	25906738	1
5	13	ENSOCUG00000025619	38743806	38744632	-1
5	13	ENSOCUG00000025623	140367365	140374611	1
5	13	ENSOCUG00000025655	24893315	24944258	1
5	13	ENSOCUG00000025691	37676468	37684444	-1
5	13	ENSOCUG00000025693	42803783	42805451	1
5	13	ENSOCUG00000025697	143045782	143047897	-1
5	13	ENSOCUG00000025702	119717698	119729974	1
5	13	ENSOCUG00000025724	78261998	78262343	1
5	13	ENSOCUG00000025757	136458492	136459415	1
5	13	ENSOCUG00000025781	36329305	36333442	1
5	13	ENSOCUG00000025798	34606057	34606998	-1
5	13	ENSOCUG00000025918	42158889	42159281	-1
5	13	ENSOCUG00000025939	52435919	52449516	-1
5	13	ENSOCUG00000025958	36624150	36624897	-1
5	13	ENSOCUG00000026023	53709041	53717326	-1
5	13	ENSOCUG00000026059	16765174	16770418	1
5	13	ENSOCUG00000026072	108452072	108452881	-1
5	13	ENSOCUG00000026104	68811368	68813302	-1
5	13	ENSOCUG00000026125	139466287	139471284	-1
5	13	ENSOCUG00000026133	36275821	36288196	-1
5	13	ENSOCUG00000026136	16591765	16602287	-1
5	13	ENSOCUG00000026145	36992727	37019820	1
5	13	ENSOCUG00000026156	37631709	37645389	1
5	13	ENSOCUG00000026163	34568695	34569669	1
5	13	ENSOCUG00000026180	137530370	137536734	-1
5	13	ENSOCUG00000026198	42870507	42877236	1
5	13	ENSOCUG00000026239	23519556	23520764	-1
5	13	ENSOCUG00000026265	123630248	123631177	1
5	13	ENSOCUG00000026310	139679827	139705767	1
5	13	ENSOCUG00000026343	47077473	47143545	1
5	13	ENSOCUG00000026347	72925961	72957178	-1
5	13	ENSOCUG00000026372	129437154	129438209	1
5	13	ENSOCUG00000026398	60473114	60482329	-1
5	13	ENSOCUG00000026497	2247363	2274533	-1
5	13	ENSOCUG00000026503	79316277	79316590	1
5	13	ENSOCUG00000026588	74071905	74073006	-1
5	13	ENSOCUG00000026602	123665845	123666783	-1
5	13	ENSOCUG00000026605	123962840	123970351	-1
5	13	ENSOCUG00000026609	36577126	36579463	1
5	13	ENSOCUG00000026654	46590895	46591770	1
5	13	ENSOCUG00000026714	35407393	35416093	1
5	13	ENSOCUG00000026738	34338140	34339087	1
5	13	ENSOCUG00000026766	41022821	41026861	-1
5	13	ENSOCUG00000026781	21651644	21724381	-1
5	13	ENSOCUG00000026792	32560612	32602522	1
5	13	ENSOCUG00000026819	36901961	36903079	-1
5	13	ENSOCUG00000026826	123991175	123999188	1
5	13	ENSOCUG00000026830	39397424	39397966	-1
5	13	ENSOCUG00000026877	44273276	44295652	-1
5	13	ENSOCUG00000026971	40354087	40354257	1
5	13	ENSOCUG00000027000	124220822	124223304	-1
5	13	ENSOCUG00000027011	60519357	60525047	-1
5	13	ENSOCUG00000027012	74316121	74316531	1
5	13	ENSOCUG00000027025	140769472	140780452	-1
5	13	ENSOCUG00000027044	143161556	143165435	1
5	13	ENSOCUG00000027060	100381423	100382238	1
5	13	ENSOCUG00000027070	54564889	54577627	-1
5	13	ENSOCUG00000027117	120242282	120266792	1
5	13	ENSOCUG00000027120	41741072	41757293	-1
5	13	ENSOCUG00000027146	33847469	33848401	-1
5	13	ENSOCUG00000027208	54913984	54927631	1
5	13	ENSOCUG00000027213	51451523	51457153	1
5	13	ENSOCUG00000027222	88927021	88930788	1
5	13	ENSOCUG00000027251	41768999	41775120	-1
5	13	ENSOCUG00000027270	84561673	84563622	-1
5	13	ENSOCUG00000027272	138046456	138047448	-1
5	13	ENSOCUG00000027286	43632026	43632937	-1
5	13	ENSOCUG00000027315	42169409	42169816	1
5	13	ENSOCUG00000027363	115562995	115583822	-1
