ensembl_gene_id	chromosome_id	start_position	end_position
ENSOCUG00000029744	5	80538223	80552405
ENSOCUG00000029754	5	36545526	36552183
ENSOCUG00000000025	6	27892006	27969469
ENSOCUG00000000046	6	82858194	82860985
ENSOCUG00000000049	6	82877844	82949571
ENSOCUG00000000119	6	92520324	92533777
ENSOCUG00000000123	6	92481806	92551856
ENSOCUG00000000128	6	145797958	145837908
ENSOCUG00000000131	6	118719166	118767155
ENSOCUG00000000133	6	118677817	118690066
ENSOCUG00000000338	6	35322224	35377736
ENSOCUG00000000397	6	94314514	94962980
ENSOCUG00000000409	6	163839723	163861105
ENSOCUG00000000412	6	94287210	94306953
ENSOCUG00000000418	6	45247974	45248987
ENSOCUG00000000451	6	14475234	14481281
ENSOCUG00000000461	6	162600908	162609228
ENSOCUG00000000636	6	35239912	35273168
ENSOCUG00000000698	6	5871863	5873350
ENSOCUG00000000714	6	11676191	12142301
ENSOCUG00000000717	6	12111623	12163337
ENSOCUG00000000727	6	108148180	108222126
ENSOCUG00000000764	6	19529765	19554399
ENSOCUG00000000765	6	1623046	1675473
ENSOCUG00000000788	6	17799319	17991806
ENSOCUG00000000791	6	118846542	118852422
ENSOCUG00000000806	6	76237292	76245652
ENSOCUG00000000812	6	76249307	76291854
ENSOCUG00000000928	6	74795148	74840806
ENSOCUG00000000931	6	74848726	74903524
ENSOCUG00000000996	6	20344085	20552162
ENSOCUG00000001032	6	78923229	78941782
ENSOCUG00000001084	6	158226724	158245946
ENSOCUG00000001119	6	32997240	33009456
ENSOCUG00000001120	6	33009786	33044202
ENSOCUG00000001173	6	55432552	55548462
ENSOCUG00000001174	6	55587136	55588131
ENSOCUG00000001175	6	95526719	95627105
ENSOCUG00000001179	6	48364884	48497875
ENSOCUG00000001180	6	48507280	48554086
ENSOCUG00000001185	6	48564974	48634947
ENSOCUG00000001211	6	103254945	103257146
ENSOCUG00000001219	6	34969462	35063545
ENSOCUG00000001229	6	93126216	93164265
ENSOCUG00000001232	6	93169690	93172758
ENSOCUG00000001233	6	93176218	93265037
ENSOCUG00000001266	6	120209175	120265000
ENSOCUG00000001272	6	53258480	53282791
ENSOCUG00000001351	6	107561762	107670086
ENSOCUG00000001368	6	79609705	79672284
ENSOCUG00000001390	6	24069149	24189100
ENSOCUG00000001420	6	162614512	162716809
ENSOCUG00000001461	6	39741113	39840641
ENSOCUG00000001473	6	163370256	163373379
ENSOCUG00000001478	6	50062547	50079003
ENSOCUG00000001480	6	50105466	50181614
ENSOCUG00000001486	6	74775164	74781728
ENSOCUG00000001600	6	81187414	81188648
ENSOCUG00000001632	6	160879731	160879916
ENSOCUG00000001686	6	112236358	112516150
ENSOCUG00000001739	6	130983051	131295704
ENSOCUG00000001770	6	122244633	122245559
ENSOCUG00000001785	6	126658461	126659345
ENSOCUG00000001798	6	90982057	91139054
ENSOCUG00000001818	6	54920244	54984131
ENSOCUG00000001839	6	29826106	29947992
ENSOCUG00000001843	6	29953530	29990043
ENSOCUG00000001853	6	97075982	97116413
ENSOCUG00000001861	6	35724624	35848404
ENSOCUG00000001874	6	35848477	35972882
ENSOCUG00000001902	6	95849421	95909802
ENSOCUG00000001938	6	163767705	163797668
ENSOCUG00000002042	6	70384130	71143819
ENSOCUG00000002050	6	79007643	79042023
ENSOCUG00000002053	6	78984681	79005286
ENSOCUG00000002057	6	78956898	78964912
ENSOCUG00000002059	6	80614610	80887811
ENSOCUG00000002085	6	34409998	34431520
ENSOCUG00000002240	6	23836092	23879562
ENSOCUG00000002314	6	50348894	50360153
ENSOCUG00000002317	6	50330436	50331131
ENSOCUG00000002482	6	123652207	123653851
ENSOCUG00000002483	6	10205554	10242218
ENSOCUG00000002486	6	772747	934462
ENSOCUG00000002495	6	690864	759506
ENSOCUG00000002500	6	40233280	40255541
ENSOCUG00000002537	6	138791579	138962086
ENSOCUG00000002557	6	33978775	34100949
ENSOCUG00000002571	6	45684052	45684933
ENSOCUG00000002596	6	105145432	105258079
ENSOCUG00000002603	6	105115157	105145663
ENSOCUG00000002605	6	105043523	105083540
ENSOCUG00000002638	6	43534073	43547069
ENSOCUG00000002641	6	158408764	158427412
ENSOCUG00000002642	6	43553260	43591116
ENSOCUG00000002682	6	96695930	96708557
ENSOCUG00000002686	6	96655430	96680173
ENSOCUG00000002694	6	96584241	96657840
ENSOCUG00000002699	6	96519525	96550831
ENSOCUG00000002784	6	98094634	98127040
ENSOCUG00000002859	6	156132197	156177566
ENSOCUG00000002916	6	110666121	110690518
ENSOCUG00000003051	6	109907236	109908510
ENSOCUG00000003084	6	42618254	42651397
ENSOCUG00000003095	6	110895597	110944848
ENSOCUG00000003103	6	145477170	145561286
ENSOCUG00000003105	6	110813895	110896579
ENSOCUG00000003108	6	90428432	90464401
ENSOCUG00000003169	6	23886527	23994775
ENSOCUG00000003175	6	110102943	110115886
ENSOCUG00000003248	6	64667938	64670215
ENSOCUG00000003252	6	64673368	64687039
ENSOCUG00000003256	6	64690708	64712134
ENSOCUG00000003264	6	64717128	64739959
ENSOCUG00000003418	6	96395561	96446674
ENSOCUG00000003430	6	96336069	96393161
ENSOCUG00000003434	6	96230616	96335063
ENSOCUG00000003451	6	51546062	51557731
ENSOCUG00000003516	6	42793516	42828602
ENSOCUG00000003520	6	42834169	42901658
ENSOCUG00000003526	6	42928395	42976699
ENSOCUG00000003535	6	42970867	43043225
ENSOCUG00000003542	6	43091429	43109028
ENSOCUG00000003545	6	43117966	43118358
ENSOCUG00000003580	6	122130536	122144575
ENSOCUG00000003654	6	23540550	23561486
ENSOCUG00000003699	6	34876784	34880314
ENSOCUG00000003793	6	28403946	28411787
ENSOCUG00000003796	6	28411523	28461139
ENSOCUG00000003806	6	28490691	28537411
ENSOCUG00000003812	6	28674507	29104761
ENSOCUG00000003819	6	23650320	23805193
ENSOCUG00000003878	6	59609690	59702751
ENSOCUG00000003962	6	107225260	107456536
ENSOCUG00000003966	6	111915116	111966543
ENSOCUG00000003969	6	107207632	107221201
ENSOCUG00000003970	6	107184559	107199342
ENSOCUG00000003973	6	111770328	111837564
ENSOCUG00000003981	6	121419517	121419873
ENSOCUG00000003985	6	129661581	129694681
ENSOCUG00000003991	6	31744437	31784025
ENSOCUG00000004002	6	31794431	31801386
ENSOCUG00000004133	6	14398368	14398889
ENSOCUG00000004185	6	66996048	67341825
ENSOCUG00000004229	6	104901955	104928854
ENSOCUG00000004232	6	104828919	104873383
ENSOCUG00000004278	6	139983531	140157223
ENSOCUG00000004532	6	10452445	10676392
ENSOCUG00000004536	6	81562551	81573451
ENSOCUG00000004556	6	81523950	81532418
ENSOCUG00000004565	6	81514342	81521595
ENSOCUG00000004587	6	65890529	65921136
ENSOCUG00000004598	6	65963256	66355513
ENSOCUG00000004658	6	74464574	74493880
ENSOCUG00000004742	6	143691374	143852548
ENSOCUG00000004746	6	67899120	68202514
ENSOCUG00000004784	6	163695737	163762292
ENSOCUG00000004797	6	163673786	163685978
ENSOCUG00000004806	6	163520785	163668688
ENSOCUG00000004817	6	90475419	90522102
ENSOCUG00000004823	6	90538118	90539365
ENSOCUG00000004831	6	163396883	163475467
ENSOCUG00000004840	6	16271090	17061126
ENSOCUG00000004847	6	103307583	103429335
ENSOCUG00000004870	6	86228472	86363214
ENSOCUG00000004899	6	32244860	32355431
ENSOCUG00000005003	6	78868785	78896495
ENSOCUG00000005011	6	78838991	78845089
ENSOCUG00000005014	6	78820185	78838939
ENSOCUG00000005035	6	80108585	80268225
ENSOCUG00000005043	6	80045413	80099067
ENSOCUG00000005048	6	79991403	80034957
ENSOCUG00000005057	6	79807317	79979658
ENSOCUG00000005085	6	96798887	96832788
ENSOCUG00000005096	6	161997086	162103378
ENSOCUG00000005140	6	45695155	45725298
ENSOCUG00000005178	6	160101596	160101832
ENSOCUG00000005233	6	79472123	79534261
ENSOCUG00000005238	6	79223311	79430666
ENSOCUG00000005247	6	98382862	98444573
ENSOCUG00000005265	6	142838434	142841907
ENSOCUG00000005266	6	118958606	119149983
ENSOCUG00000005322	6	119921797	119986448
ENSOCUG00000005327	6	119862927	119898856
ENSOCUG00000005336	6	119577146	119863025
ENSOCUG00000005345	6	67603841	67676966
ENSOCUG00000005368	6	45876901	45895245
ENSOCUG00000005409	6	62756532	62846597
ENSOCUG00000005426	6	83344238	83347613
ENSOCUG00000005429	6	83371542	83384593
ENSOCUG00000005432	6	92426247	92430161
ENSOCUG00000005488	6	34195964	34221109
ENSOCUG00000005494	6	74237634	74281644
ENSOCUG00000005520	6	65334030	65351679
ENSOCUG00000005563	6	78767296	78795294
ENSOCUG00000005585	6	65382164	65482871
ENSOCUG00000005590	6	114283499	114516494
ENSOCUG00000005594	6	160043160	160043663
ENSOCUG00000005599	6	159993310	159993852
ENSOCUG00000005824	6	19971173	20052346
ENSOCUG00000005835	6	97535583	97954177
ENSOCUG00000005850	6	122532804	122593006
ENSOCUG00000005851	6	44999874	45353011
ENSOCUG00000005877	6	45119035	45119994
ENSOCUG00000005879	6	45135899	45136915
ENSOCUG00000005883	6	45204582	45233402
ENSOCUG00000005885	6	45352787	45381998
ENSOCUG00000005908	6	106606467	106633558
ENSOCUG00000005912	6	135669101	135973200
ENSOCUG00000005913	6	97149732	97149986
ENSOCUG00000005929	6	32018825	32046246
ENSOCUG00000006026	6	10131348	10210251
ENSOCUG00000006039	6	6152673	6246091
ENSOCUG00000006043	6	75102628	75221046
ENSOCUG00000006050	6	6259392	6274810
ENSOCUG00000006053	6	75238699	75495042
ENSOCUG00000006055	6	43651680	43797652
ENSOCUG00000006059	6	43803695	43806596
ENSOCUG00000006064	6	71682595	71683543
ENSOCUG00000006110	6	81376927	81536581
ENSOCUG00000006124	6	120165912	120182579
ENSOCUG00000006125	6	98969012	99001220
ENSOCUG00000006139	6	96153284	96207393
ENSOCUG00000006151	6	95953531	96043940
ENSOCUG00000006159	6	110986853	111190939
ENSOCUG00000006253	6	122474801	122475727
ENSOCUG00000006264	6	33194985	33290329
ENSOCUG00000006414	6	63940524	63941862
ENSOCUG00000006467	6	105511253	105514322
ENSOCUG00000006473	6	105425503	105492082
ENSOCUG00000006485	6	154711592	154738495
ENSOCUG00000006678	6	154816318	154853102
ENSOCUG00000006681	6	154862456	154873959
ENSOCUG00000006685	6	154881659	154923022
ENSOCUG00000006705	6	98544382	98655954
ENSOCUG00000006738	6	91872776	91882352
ENSOCUG00000006830	6	64283557	64284385
ENSOCUG00000006842	6	443437	478664
ENSOCUG00000006846	6	309730	344708
ENSOCUG00000007020	6	22963288	22964634
ENSOCUG00000007035	6	86942153	86965459
ENSOCUG00000007037	6	129002135	129003099
ENSOCUG00000007038	6	86975941	86992814
ENSOCUG00000007058	6	81403407	81412730
ENSOCUG00000007065	6	81354990	81371156
ENSOCUG00000007078	6	81347861	81353351
ENSOCUG00000007080	6	81339091	81344375
ENSOCUG00000007081	6	97128624	97169417
ENSOCUG00000007084	6	81327039	81334113
ENSOCUG00000007152	6	162724983	162765227
ENSOCUG00000007160	6	162782408	162783581
ENSOCUG00000007174	6	4366826	4440070
ENSOCUG00000007263	6	106323110	106383703
ENSOCUG00000007287	6	1321076	1375421
ENSOCUG00000007320	6	42752191	42752598
ENSOCUG00000007340	6	67407010	67410730
ENSOCUG00000007431	6	82141297	82209663
ENSOCUG00000007525	6	99625822	99644573
ENSOCUG00000007564	6	83317033	83319093
ENSOCUG00000007581	6	87979823	88268263
ENSOCUG00000007601	6	46494887	46650035
ENSOCUG00000007612	6	19837413	19896262
ENSOCUG00000007617	6	27729568	27759195
ENSOCUG00000007623	6	27763541	27777455
ENSOCUG00000007680	6	83034411	83038322
ENSOCUG00000007723	6	30676618	30699941
ENSOCUG00000007741	6	20068025	20090149
ENSOCUG00000007775	6	158354605	158356310
ENSOCUG00000007779	6	158349416	158409411
ENSOCUG00000007846	6	13809055	14163398
ENSOCUG00000007855	6	34675899	34713540
ENSOCUG00000007882	6	81799212	81852129
ENSOCUG00000007885	6	50454240	50874626
ENSOCUG00000007887	6	81685016	81773924
ENSOCUG00000007898	6	50880811	50894260
ENSOCUG00000007988	6	92790349	92817694
ENSOCUG00000008068	6	60405508	60483174
ENSOCUG00000008077	6	97410191	97514112
ENSOCUG00000008086	6	90168485	90170239
ENSOCUG00000008146	6	33097423	33110748
ENSOCUG00000008224	6	91941858	92046136
ENSOCUG00000008245	6	163151356	163157467
ENSOCUG00000008294	6	99577464	99607314
ENSOCUG00000008301	6	99529443	99568915
ENSOCUG00000008304	6	44550046	44590474
ENSOCUG00000008311	6	121925616	121963232
ENSOCUG00000008317	6	2905835	3103647
ENSOCUG00000008318	6	121856307	121921097
ENSOCUG00000008319	6	159900072	159900713
ENSOCUG00000008336	6	161805804	161867993
ENSOCUG00000008369	6	110365206	110617140
ENSOCUG00000008562	6	1721519	1729845
ENSOCUG00000008568	6	1755795	1868227
ENSOCUG00000008674	6	82266989	82525068
ENSOCUG00000008686	6	92697880	92720012
ENSOCUG00000008691	6	82442552	82443685
ENSOCUG00000008711	6	64828872	64848907
ENSOCUG00000008720	6	64873764	64907991
ENSOCUG00000008795	6	97383086	97399460
ENSOCUG00000008920	6	159762362	159763039
ENSOCUG00000008940	6	79672574	79691151
ENSOCUG00000009008	6	98126411	98246507
ENSOCUG00000009136	6	32511186	32511794
ENSOCUG00000009145	6	97169586	97231505
ENSOCUG00000009260	6	49750747	49970925
ENSOCUG00000009269	6	69468690	69480981
ENSOCUG00000009329	6	10306237	10329524
ENSOCUG00000009363	6	89962631	89964999
ENSOCUG00000009379	6	162353132	162364924
ENSOCUG00000009381	6	162397587	162466913
ENSOCUG00000009428	6	27783172	27842716
ENSOCUG00000009461	6	32068313	32109654
ENSOCUG00000009467	6	99020212	99071653
ENSOCUG00000009469	6	32118495	32159291
ENSOCUG00000009478	6	99363237	99408002
ENSOCUG00000009483	6	99321638	99352838
ENSOCUG00000009484	6	67721607	67788201
ENSOCUG00000009492	6	99283615	99316429
ENSOCUG00000009500	6	99249642	99281271
ENSOCUG00000009504	6	99215921	99248003
ENSOCUG00000009508	6	99186146	99192338
ENSOCUG00000009512	6	99141384	99173780
ENSOCUG00000009515	6	99096935	99116544
ENSOCUG00000009535	6	19569986	19606063
ENSOCUG00000009539	6	86602083	86609047
ENSOCUG00000009583	6	159012362	159177522
ENSOCUG00000009649	6	105603445	105702972
ENSOCUG00000009660	6	93308561	93399560
ENSOCUG00000009724	6	32201031	32211936
ENSOCUG00000009783	6	62128387	62168803
ENSOCUG00000009788	6	62261622	62342044
ENSOCUG00000009828	6	22569929	22684866
ENSOCUG00000009911	6	36747503	37359992
ENSOCUG00000009920	6	107117637	107165182
ENSOCUG00000009929	6	107081221	107111186
ENSOCUG00000009933	6	107066037	107076895
ENSOCUG00000009937	6	106964828	107060731
ENSOCUG00000009949	6	106894986	106925566
ENSOCUG00000010093	6	19274859	19305707
ENSOCUG00000010112	6	81642778	81647150
ENSOCUG00000010133	6	51663803	51909527
ENSOCUG00000010142	6	51841973	51847502
ENSOCUG00000010149	6	54457643	54464672
ENSOCUG00000010171	6	63983694	64045197
ENSOCUG00000010223	6	122608274	122636212
ENSOCUG00000010313	6	91534733	91785193
ENSOCUG00000010327	6	91324582	91356602
ENSOCUG00000010373	6	44629507	44652317
ENSOCUG00000010409	6	142004498	142025226
ENSOCUG00000010465	6	127467603	127859546
ENSOCUG00000010501	6	1381944	1436230
ENSOCUG00000010558	6	30038507	30112887
ENSOCUG00000010587	6	155065571	155337419
ENSOCUG00000010631	6	74575627	74673566
ENSOCUG00000010643	6	74614142	74689006
ENSOCUG00000010720	6	65119409	65120672
ENSOCUG00000010785	6	106257159	106293293
ENSOCUG00000010793	6	106222649	106235435
ENSOCUG00000010818	6	106202245	106219014
ENSOCUG00000010827	6	105925259	105997897
ENSOCUG00000010828	6	47033010	47034131
ENSOCUG00000010959	6	41045952	41057807
ENSOCUG00000010961	6	10250667	10256990
ENSOCUG00000011014	6	85620533	85789266
ENSOCUG00000011063	6	20265532	20314196
ENSOCUG00000011073	6	51225401	51441772
ENSOCUG00000011103	6	118925610	118926884
ENSOCUG00000011105	6	119161163	119161913
ENSOCUG00000011110	6	118902133	118919201
ENSOCUG00000011135	6	77408236	77409219
ENSOCUG00000011278	6	54318000	54366009
ENSOCUG00000011289	6	114604383	114820507
ENSOCUG00000011302	6	143550537	143551254
ENSOCUG00000011426	6	118797876	118826063
ENSOCUG00000011431	6	19749345	19812107
ENSOCUG00000011454	6	89113004	89130236
ENSOCUG00000011456	6	89131885	89239430
ENSOCUG00000011464	6	85971157	85989565
ENSOCUG00000011471	6	86069734	86094280
ENSOCUG00000011541	6	97025605	97064845
ENSOCUG00000011550	6	96928919	97000745
ENSOCUG00000011630	6	105725317	105785212
ENSOCUG00000011640	6	30749334	30749867
ENSOCUG00000011677	6	126517016	126604320
ENSOCUG00000011687	6	78900381	78913344
ENSOCUG00000011704	6	50550340	50551351
ENSOCUG00000011732	6	81662840	81685901
ENSOCUG00000011764	6	84001093	84526708
ENSOCUG00000011861	6	55110504	55111028
ENSOCUG00000011918	6	18745526	18853351
ENSOCUG00000011925	6	18876244	19176086
ENSOCUG00000011947	6	81862380	81961602
ENSOCUG00000011959	6	81852269	81858470
ENSOCUG00000012040	6	160985581	160986075
ENSOCUG00000012056	6	146337135	146364930
ENSOCUG00000012062	6	146367639	146496250
ENSOCUG00000012117	6	158269485	158340947
ENSOCUG00000012121	6	36442638	36505298
ENSOCUG00000012132	6	36554474	36556807
ENSOCUG00000012184	6	149752741	150022482
ENSOCUG00000012197	6	80370019	80420287
ENSOCUG00000012200	6	6021788	6057783
ENSOCUG00000012278	6	162486319	162574903
ENSOCUG00000012301	6	92339446	92403425
ENSOCUG00000012315	6	92264065	92308286
ENSOCUG00000012323	6	92202373	92218191
ENSOCUG00000012329	6	92056178	92077456
ENSOCUG00000012358	6	78469747	78582069
ENSOCUG00000012386	6	78614183	78636483
ENSOCUG00000012393	6	78680843	78758114
ENSOCUG00000012444	6	97364822	97369337
ENSOCUG00000012449	6	97328337	97360451
ENSOCUG00000012457	6	97244172	97326781
ENSOCUG00000012616	6	37482056	37503317
ENSOCUG00000012635	6	2626511	2640251
ENSOCUG00000012637	6	81101869	81114256
ENSOCUG00000012649	6	20592563	20592922
ENSOCUG00000012695	6	87060060	87127792
ENSOCUG00000012731	6	98366425	98367281
ENSOCUG00000012746	6	30114216	30388980
ENSOCUG00000012754	6	92876698	92948152
ENSOCUG00000012770	6	92960031	92990770
ENSOCUG00000012777	6	92996653	93122443
ENSOCUG00000012793	6	15059048	15132061
ENSOCUG00000012802	6	142100141	142206939
ENSOCUG00000012874	6	122637852	122708360
ENSOCUG00000012892	6	40104440	40134673
ENSOCUG00000012938	6	90822785	90976223
ENSOCUG00000013031	6	142215644	142227735
ENSOCUG00000013065	6	82006329	82039587
ENSOCUG00000013094	6	64992782	64993798
ENSOCUG00000013111	6	36226299	36315188
ENSOCUG00000013120	6	65006198	65099990
ENSOCUG00000013347	6	44795993	44838607
ENSOCUG00000013463	6	91788250	91804476
ENSOCUG00000013509	6	65269400	65309761
ENSOCUG00000013549	6	52997628	53052594
ENSOCUG00000013550	6	105558839	105583979
ENSOCUG00000013561	6	53066421	53115727
ENSOCUG00000013596	6	14192803	14253610
ENSOCUG00000013712	6	5938317	6015349
ENSOCUG00000013741	6	43279737	43302685
ENSOCUG00000013750	6	43311904	43456455
ENSOCUG00000013866	6	44490695	44519323
ENSOCUG00000013984	6	141940342	141997498
ENSOCUG00000014001	6	155660550	155774876
ENSOCUG00000014034	6	128832789	128840586
ENSOCUG00000014043	6	76595244	76599240
ENSOCUG00000014052	6	102893570	103192491
ENSOCUG00000014089	6	66503364	66643188
ENSOCUG00000014123	6	91192584	91215913
ENSOCUG00000014124	6	91888326	91929462
ENSOCUG00000014135	6	45995576	46009066
ENSOCUG00000014237	6	35600545	35684642
ENSOCUG00000014309	6	27540428	27584397
ENSOCUG00000014398	6	47369465	47370028
ENSOCUG00000014425	6	120579072	120874003
ENSOCUG00000014446	6	66793388	66808734
ENSOCUG00000014563	6	65132898	65224880
ENSOCUG00000014571	6	23252715	23398336
ENSOCUG00000014602	6	94162627	94278659
ENSOCUG00000014614	6	94118970	94146043
ENSOCUG00000014625	6	94028622	94095095
ENSOCUG00000014627	6	80437851	80605254
ENSOCUG00000014632	6	80559690	80560336
ENSOCUG00000014683	6	81467653	81478890
ENSOCUG00000014697	6	145559896	145580457
ENSOCUG00000014702	6	81420750	81461578
ENSOCUG00000014714	6	160697746	160698349
ENSOCUG00000014724	6	19362823	19508804
ENSOCUG00000014825	6	54671022	54844666
ENSOCUG00000014835	6	54804948	54839817
ENSOCUG00000014848	6	67450510	67468823
ENSOCUG00000014910	6	51031773	51109670
ENSOCUG00000014932	6	98735851	98958511
ENSOCUG00000014935	6	95313164	95496948
ENSOCUG00000014950	6	95159240	95199868
ENSOCUG00000014956	6	15136771	15157929
ENSOCUG00000014961	6	95121407	95135717
ENSOCUG00000014962	6	65759071	65762351
ENSOCUG00000014967	6	31684491	31708812
ENSOCUG00000015129	6	31820068	31833139
ENSOCUG00000015134	6	31840104	31954288
ENSOCUG00000015141	6	95675817	95837232
ENSOCUG00000015151	6	31954327	31975179
ENSOCUG00000015208	6	88637235	88765326
ENSOCUG00000015216	6	13404013	13404792
ENSOCUG00000015232	6	4093826	4095893
ENSOCUG00000015362	6	12238300	12311199
ENSOCUG00000015384	6	12327109	12331612
ENSOCUG00000015407	6	105275838	105430093
ENSOCUG00000015413	6	62397127	62443385
ENSOCUG00000015423	6	105264562	105275623
ENSOCUG00000015447	6	93437347	93528716
ENSOCUG00000015507	6	20096458	20148274
ENSOCUG00000015564	6	39877692	39909590
ENSOCUG00000015651	6	106635020	106677946
ENSOCUG00000015697	6	117965694	118008584
ENSOCUG00000015750	6	27520396	27537124
ENSOCUG00000015801	6	89279682	89426464
ENSOCUG00000015832	6	89458079	89555005
ENSOCUG00000015833	6	142370848	142535048
ENSOCUG00000015862	6	2273985	2276494
ENSOCUG00000015868	6	2287307	2324325
